No,Codigo,Descripcion,dai,isc,ispc,isv,nivel,nivel-padre,padre,partida
8557,8451.10.00.00,- Máquinas para limpieza en seco,0.00,0.00,0.00,0.15,10,1,8451,"- Máquinas para limpieza en seco | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8558,8451.2,- Máquinas para secar:,0.00,0.00,0.00,0.00,3,1,8451,"- Máquinas para secar: | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8559,8451.21.00.00,"- - De capacidad unitaria, expresada en peso de ropa seca, inferior o igual a 10 kg",0.15,0.00,0.00,0.15,10,3,8451.2,"- - De capacidad unitaria, expresada en peso de ropa seca, inferior o igual a 10 kg | - Máquinas para secar: | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8560,8451.29.00.00,- - Las demás,0.00,0.00,0.00,0.15,10,3,8451.2,"- - Las demás | - Máquinas para secar: | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8561,8451.30.00.00,"- Máquinas y prensas para planchar, incluidas las prensas para fijar",0.00,0.00,0.00,0.15,10,1,8451,"- Máquinas y prensas para planchar, incluidas las prensas para fijar | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8562,8451.40.00.00,"- Máquinas para lavar, blanquear o teñir",0.00,0.00,0.00,0.15,10,1,8451,"- Máquinas para lavar, blanquear o teñir | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8563,8451.50.00.00,"- Máquinas para enrollar, desenrollar, plegar, cortar o dentar telas",0.00,0.00,0.00,0.15,10,1,8451,"- Máquinas para enrollar, desenrollar, plegar, cortar o dentar telas | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8564,8451.80.00.00,- Las demás máquinas y aparatos,0.00,0.00,0.00,0.15,10,1,8451,"- Las demás máquinas y aparatos | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8565,8451.90.00.00,- Partes,0.00,0.00,0.00,0.15,10,1,8451,"- Partes | Máquinas y aparatos (excepto las máquinas de la partida 84.50) para lavar, limpiar, escurrir, secar, planchar, prensar (incluidas las prensas para fijar), blanquear, teñir, aprestar, acabar, recubrir o impregnar hilados, telas o manufacturas textiles y máquinas para el revestimiento de telas u otros soportes utilizados en la fabricación de cubresuelos, tales como linóleo; máquinas para enrollar, desenrollar, plegar, cortar o dentar telas"
8566,8452,"MÁQUINAS DE COSER, EXCEPTO LAS DE COSER PLIEGOS DE LA PARTIDA 84.40; MUEBLES, BASAMENTOS Y TAPAS O CUBIERTAS ESPECIALMENTE DISEÑADOS PARA MÁQUINAS DE COSER; AGUJAS PARA
MÁQUINAS DE COSER",0.00,0.00,0.00,0.00,1,0,,"Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8567,8452.10.00.00,- Máquinas de coser domésticas,0.00,0.00,0.00,0.15,10,1,8452,"- Máquinas de coser domésticas | Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8568,8452.2,- Las demás máquinas de coser:,0.00,0.00,0.00,0.00,3,1,8452,"- Las demás máquinas de coser: | Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8569,8452.21.00.00,- - Unidades automáticas,0.00,0.00,0.00,0.15,10,3,8452.2,"- - Unidades automáticas | - Las demás máquinas de coser: | Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8570,8452.29.00.00,- - Las demás,0.00,0.00,0.00,0.15,10,3,8452.2,"- - Las demás | - Las demás máquinas de coser: | Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8571,8452.30.00.00,- Agujas para máquinas de coser,0.00,0.00,0.00,0.15,10,1,8452,"- Agujas para máquinas de coser | Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8572,8452.9,"- Muebles, basamentos y tapas o cubiertas para máquinas de coser, y sus partes; las demás partes para máquinas de coser:",0.00,0.00,0.00,0.00,3,1,8452,"- Muebles, basamentos y tapas o cubiertas para máquinas de coser, y sus partes; las demás partes para máquinas de coser: | Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8573,8452.90.10.00,"- - Muebles, basamentos y tapas o cubiertas para máquinas de coser, y sus partes",0.15,0.00,0.00,0.15,10,3,8452.9,"- - Muebles, basamentos y tapas o cubiertas para máquinas de coser, y sus partes | - Muebles, basamentos y tapas o cubiertas para máquinas de coser, y sus partes; las demás partes para máquinas de coser: | Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8574,8452.90.90.00,- - Otras,0.00,0.00,0.00,0.15,10,3,8452.9,"- - Otras | - Muebles, basamentos y tapas o cubiertas para máquinas de coser, y sus partes; las demás partes para máquinas de coser: | Máquinas de coser, excepto las de coser pliegos de la partida 84.40; muebles, basamentos y tapas o cubiertas especialmente diseñados para máquinas de coser; agujas para
máquinas de coser"
8575,8453,"MÁQUINAS Y APARATOS PARA LA PREPARACIÓN, CURTIDO O TRABAJO DE CUERO O PIEL O PARA LA FABRICACIÓN O REPARACIÓN DE CALZADO U OTRAS MANUFACTURAS DE CUERO O PIEL, EXCEPTO LAS MÁQUINAS DE COSER",0.00,0.00,0.00,0.00,1,0,,"Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel o para la fabricación o reparación de calzado u otras manufacturas de cuero o piel, excepto las máquinas de coser"
8576,8453.10.00.00,"- Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel",0.00,0.00,0.00,0.15,10,1,8453,"- Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel | Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel o para la fabricación o reparación de calzado u otras manufacturas de cuero o piel, excepto las máquinas de coser"
8577,8453.20.00.00,- Máquinas y aparatos para la fabricación o reparación de calzado,0.00,0.00,0.00,0.15,10,1,8453,"- Máquinas y aparatos para la fabricación o reparación de calzado | Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel o para la fabricación o reparación de calzado u otras manufacturas de cuero o piel, excepto las máquinas de coser"
8578,8453.80.00.00,- Las demás máquinas y aparatos,0.00,0.00,0.00,0.15,10,1,8453,"- Las demás máquinas y aparatos | Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel o para la fabricación o reparación de calzado u otras manufacturas de cuero o piel, excepto las máquinas de coser"
8579,8453.90.00.00,- Partes,0.00,0.00,0.00,0.15,10,1,8453,"- Partes | Máquinas y aparatos para la preparación, curtido o trabajo de cuero o piel o para la fabricación o reparación de calzado u otras manufacturas de cuero o piel, excepto las máquinas de coser"
8580,8454,"CONVERTIDORES, CUCHARAS DE COLADA, LINGOTERAS Y MÁQUINAS DE COLAR (MOLDEAR), PARA METALURGIA, ACERÍAS O FUNDICIONES",0.00,0.00,0.00,0.00,1,0,,"Convertidores, cucharas de colada, lingoteras y máquinas de colar (moldear), para metalurgia, acerías o fundiciones"
8581,8454.10.00.00,- Convertidores,0.00,0.00,0.00,0.15,10,1,8454,"- Convertidores | Convertidores, cucharas de colada, lingoteras y máquinas de colar (moldear), para metalurgia, acerías o fundiciones"
8582,8454.20.00.00,- Lingoteras y cucharas de colada,0.00,0.00,0.00,0.15,10,1,8454,"- Lingoteras y cucharas de colada | Convertidores, cucharas de colada, lingoteras y máquinas de colar (moldear), para metalurgia, acerías o fundiciones"
8583,8454.30.00.00,- Máquinas de colar (moldear),0.00,0.00,0.00,0.15,10,1,8454,"- Máquinas de colar (moldear) | Convertidores, cucharas de colada, lingoteras y máquinas de colar (moldear), para metalurgia, acerías o fundiciones"
8584,8454.90.00.00,- Partes,0.00,0.00,0.00,0.15,10,1,8454,"- Partes | Convertidores, cucharas de colada, lingoteras y máquinas de colar (moldear), para metalurgia, acerías o fundiciones"
8585,8455,LAMINADORES PARA METAL Y SUS CILINDROS,0.00,0.00,0.00,0.00,1,0,,Laminadores para metal y sus cilindros
8586,8455.10.00.00,- Laminadores de tubos,0.00,0.00,0.00,0.15,10,1,8455,- Laminadores de tubos | Laminadores para metal y sus cilindros
8587,8455.2,- Los demás laminadores:,0.00,0.00,0.00,0.00,3,1,8455,- Los demás laminadores: | Laminadores para metal y sus cilindros
8588,8455.21.00.00,- - Para laminar en caliente o combinados para laminar en caliente y en frío,0.00,0.00,0.00,0.15,10,3,8455.2,- - Para laminar en caliente o combinados para laminar en caliente y en frío | - Los demás laminadores: | Laminadores para metal y sus cilindros
8589,8455.22.00.00,- - Para laminar en frío,0.00,0.00,0.00,0.15,10,3,8455.2,- - Para laminar en frío | - Los demás laminadores: | Laminadores para metal y sus cilindros
8590,8455.30.00.00,- Cilindros de laminadores,0.00,0.00,0.00,0.15,10,1,8455,- Cilindros de laminadores | Laminadores para metal y sus cilindros
8591,8455.90.00.00,- Las demás partes,0.00,0.00,0.00,0.15,10,1,8455,- Las demás partes | Laminadores para metal y sus cilindros
8592,8456,"MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DE CUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DE LUZ O DE FOTONES, POR ULTRASONIDO, ELECTROEROSIÓN, PROCESOS ELECTROQUÍMICOS, HACES DE ELECTRONES, HACES IÓNICOS O CHORRO DE PLASMA; MÁQUINAS PARA CORTAR POR CHORRO DE AGUA",0.00,0.00,0.00,0.00,1,0,,"Máquinas herramienta que trabajen por arranque de cualquier materia mediante láser u otros haces de luz o de fotones, por ultrasonido, electroerosión, procesos electroquímicos, haces de electrones, haces iónicos o chorro de plasma; máquinas para cortar por chorro de agua"
8593,8456.1,- Que operen mediante láser u otros haces de luz o de fotones:,0.00,0.00,0.00,0.00,3,1,8456,"- Que operen mediante láser u otros haces de luz o de fotones: | Máquinas herramienta que trabajen por arranque de cualquier materia mediante láser u otros haces de luz o de fotones, por ultrasonido, electroerosión, procesos electroquímicos, haces de electrones, haces iónicos o chorro de plasma; máquinas para cortar por chorro de agua"
8594,8456.11.00.00,- - Que operen mediante láser,0.00,0.00,0.00,0.15,10,3,8456.1,"- - Que operen mediante láser | - Que operen mediante láser u otros haces de luz o de fotones: | Máquinas herramienta que trabajen por arranque de cualquier materia mediante láser u otros haces de luz o de fotones, por ultrasonido, electroerosión, procesos electroquímicos, haces de electrones, haces iónicos o chorro de plasma; máquinas para cortar por chorro de agua"
8595,8456.12.00.00,- - Que operen mediante otros haces de luz o de fotones,0.00,0.00,0.00,0.15,10,3,8456.1,"- - Que operen mediante otros haces de luz o de fotones | - Que operen mediante láser u otros haces de luz o de fotones: | Máquinas herramienta que trabajen por arranque de cualquier materia mediante láser u otros haces de luz o de fotones, por ultrasonido, electroerosión, procesos electroquímicos, haces de electrones, haces iónicos o chorro de plasma; máquinas para cortar por chorro de agua"
8596,8456.20.00.00,- Que operen por ultrasonido,0.00,0.00,0.00,0.15,10,1,8456,"- Que operen por ultrasonido | Máquinas herramienta que trabajen por arranque de cualquier materia mediante láser u otros haces de luz o de fotones, por ultrasonido, electroerosión, procesos electroquímicos, haces de electrones, haces iónicos o chorro de plasma; máquinas para cortar por chorro de agua"
8597,8456.30.00.00,- Que operen por electroerosión,0.00,0.00,0.00,0.15,10,1,8456,"- Que operen por electroerosión | Máquinas herramienta que trabajen por arranque de cualquier materia mediante láser u otros haces de luz o de fotones, por ultrasonido, electroerosión, procesos electroquímicos, haces de electrones, haces iónicos o chorro de plasma; máquinas para cortar por chorro de agua"
8598,8456.40.00.00,- Que operen mediante chorro de plasma,0.00,0.00,0.00,0.15,10,1,8456,"- Que operen mediante chorro de plasma | Máquinas herramienta que trabajen por arranque de cualquier materia mediante láser u otros haces de luz o de fotones, por ultrasonido, electroerosión, procesos electroquímicos, haces de electrones, haces iónicos o chorro de plasma; máquinas para cortar por chorro de agua"
